_id,repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart,repo_name
6824cd8e0ce5dcec7842ebf7,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058871221,twiecki,674200,2022-12-29T10:30:32+00:00,2022-12-29T10:30:33+00:00,<p>You can also just leave it.</p>,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebf8,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,984583867,twiecki,674200,2022-09-30T13:18:54+00:00,2022-12-29T10:30:36+00:00,"<p>I don't think you have to pass tune, and does it reuqire that many samples?</p>\n<br/>\n\n _Reply via <a href='https://app.reviewnb.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/pull/548/discussion/'>ReviewNB</a>_ <div id='ReviewNBCommentContext-DoNotDelete' style='display:none' data-state='RESOLVED' data-cellIndex='21'/>",true,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1,"@@ -0,0 +1,1487 @@\n+{",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebf9,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058713535,miemiekurisu,3900532,2022-12-29T03:47:27+00:00,2022-12-29T03:47:27+00:00,"<p>I'm not quite sure about the sample size, </p><p>because according to the PYMC2 and PYMC3 version, it samples one chain on 20000 samples and burned the 1/4 of 20000 (5000).</p><p> </p><p>I try to keep the code minimal modified with PYMC2 and PYMC3 version, maybe ""15000 sample/ one chain/5000 tune"" is more appropriate?</p><p> </p>",true,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1,"@@ -0,0 +1,1487 @@\n+{",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebfa,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058871221,twiecki,674200,2022-12-29T10:30:32+00:00,2022-12-29T10:30:33+00:00,<p>You can also just leave it.</p>,true,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1,"@@ -0,0 +1,1487 @@\n+{",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebfb,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,220945633,223492776,CamDavidsonPilon,884032,2018-10-08T20:48:12+00:00,2018-10-08T20:48:12+00:00,👍 ,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebfc,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,220945633,223492776,CamDavidsonPilon,884032,2018-10-08T20:48:12+00:00,2018-10-08T20:48:12+00:00,👍 ,true,Chapter6_Priorities/BanditsD3.html,5,"@@ -87,4 +87,4 @@\n    \n         </div>\n \n-<script type=""text/javascript"" src=""https://dl.dropbox.com/s/2qhdohtgzszp3yx/d3bandits.js""></script>\n+<script type=""text/javascript"" src=""https://cdn.rawgit.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/master/Chapter6_Priorities/d3bandits.js""></script>",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebfd,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,227878784,ysgit,898918,2018-10-24T17:06:31+00:00,2018-10-25T14:55:30+00:00,"the line is missing a closing `)`\r\n```suggestion\r\naxes.prop_cycle : cycler('color', ['348ABD', 'A60628', '7A68A6', '467821', 'D55E00', 'CC79A7', '56B4E9', '009E73', 'F0E442', '0072B2'])  # color cycle for plot lines\r\n```",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebfe,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,228208499,michrzan,8075164,2018-10-25T14:55:53+00:00,2018-10-25T14:55:54+00:00,thanks,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ebff,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,227878784,ysgit,898918,2018-10-24T17:06:31+00:00,2018-10-25T14:55:30+00:00,"the line is missing a closing `)`\r\n```suggestion\r\naxes.prop_cycle : cycler('color', ['348ABD', 'A60628', '7A68A6', '467821', 'D55E00', 'CC79A7', '56B4E9', '009E73', 'F0E442', '0072B2'])  # color cycle for plot lines\r\n```",true,styles/matplotlibrc,NaN,"@@ -237,7 +237,7 @@ axes.labelsize      : large  # fontsize of the x any y labels\n #axes.unicode_minus  : True    # use unicode for the minus symbol\n                                # rather than hyphen.  See\n                                # http://en.wikipedia.org/wiki/Plus_and_minus_signs#Character_codes\n-axes.color_cycle    : 348ABD, A60628, 7A68A6, 467821,D55E00,  CC79A7, 56B4E9, 009E73, F0E442, 0072B2  # color cycle for plot lines\n+axes.prop_cycle : cycler('color', ['348ABD', 'A60628', '7A68A6', '467821', 'D55E00', 'CC79A7', '56B4E9', '009E73', 'F0E442', '0072B2']  # color cycle for plot lines",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec00,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,228208499,michrzan,8075164,2018-10-25T14:55:53+00:00,2018-10-25T14:55:54+00:00,thanks,true,styles/matplotlibrc,NaN,"@@ -237,7 +237,7 @@ axes.labelsize      : large  # fontsize of the x any y labels\n #axes.unicode_minus  : True    # use unicode for the minus symbol\n                                # rather than hyphen.  See\n                                # http://en.wikipedia.org/wiki/Plus_and_minus_signs#Character_codes\n-axes.color_cycle    : 348ABD, A60628, 7A68A6, 467821,D55E00,  CC79A7, 56B4E9, 009E73, F0E442, 0072B2  # color cycle for plot lines\n+axes.prop_cycle : cycler('color', ['348ABD', 'A60628', '7A68A6', '467821', 'D55E00', 'CC79A7', '56B4E9', '009E73', 'F0E442', '0072B2']  # color cycle for plot lines",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec01,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149567242,CamDavidsonPilon,884032,2017-11-08T03:30:04+00:00,2017-11-08T15:20:43+00:00,"does this mean strictly less than 2.7, so _not_ including 2.7?",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec02,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149683118,geoffharcourt,319471,2017-11-08T14:28:02+00:00,2017-11-08T15:20:43+00:00,"Yeah, I cribbed it from a blog post about this issue elsewhere. Maybe `< 3.0` is a better idea?",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec03,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149686144,CamDavidsonPilon,884032,2017-11-08T14:38:08+00:00,2017-11-08T15:20:43+00:00,I think so yea,false,NaN,NaN,NaN,2,2,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec04,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,153050450,geoffharcourt,319471,2017-11-25T17:26:49+00:00,2017-11-25T17:26:49+00:00,@CamDavidsonPilon I think this is now sorted and OK to merge.,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec05,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149567242,CamDavidsonPilon,884032,2017-11-08T03:30:04+00:00,2017-11-08T15:20:43+00:00,"does this mean strictly less than 2.7, so _not_ including 2.7?",true,requirements.txt,NaN,"@@ -5,6 +5,6 @@ pymc==2.3.4\n pyzmq>=13.1.0\n scipy>=0.12.0\n tornado>=3.0.2\n-wsgiref>=0.1.2\n+wsgiref>=0.1.2; python_version < '2.7'",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec06,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149683118,geoffharcourt,319471,2017-11-08T14:28:02+00:00,2017-11-08T15:20:43+00:00,"Yeah, I cribbed it from a blog post about this issue elsewhere. Maybe `< 3.0` is a better idea?",true,requirements.txt,NaN,"@@ -5,6 +5,6 @@ pymc==2.3.4\n pyzmq>=13.1.0\n scipy>=0.12.0\n tornado>=3.0.2\n-wsgiref>=0.1.2\n+wsgiref>=0.1.2; python_version < '2.7'",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec07,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,149686144,CamDavidsonPilon,884032,2017-11-08T14:38:08+00:00,2017-11-08T15:20:43+00:00,I think so yea,true,requirements.txt,NaN,"@@ -5,6 +5,6 @@ pymc==2.3.4\n pyzmq>=13.1.0\n scipy>=0.12.0\n tornado>=3.0.2\n-wsgiref>=0.1.2\n+wsgiref>=0.1.2; python_version < '2.7'",2,2,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec08,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,151275956,153050450,geoffharcourt,319471,2017-11-25T17:26:49+00:00,2017-11-25T17:26:49+00:00,@CamDavidsonPilon I think this is now sorted and OK to merge.,true,requirements.txt,NaN,"@@ -5,6 +5,6 @@ pymc==2.3.4\n pyzmq>=13.1.0\n scipy>=0.12.0\n tornado>=3.0.2\n-wsgiref>=0.1.2\n+wsgiref>=0.1.2; python_version < '2.7'",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec09,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,89302834,83344464,CamDavidsonPilon,884032,2016-10-14T01:17:18+00:00,2016-10-14T01:17:18+00:00,niiiice\n,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0a,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,89302834,83344464,CamDavidsonPilon,884032,2016-10-14T01:17:18+00:00,2016-10-14T01:17:18+00:00,niiiice\n,true,to_latex_pdf.sh,10,"@@ -1,6 +1,4 @@\n-cd Chapter1_Introduction/ && ipython nbconvert Chapter1.ipynb --to latex --post PDF  --template article\n-cd ../Chapter2_MorePyMC/ && ipython nbconvert Chapter2.ipynb --to latex --post PDF --template article\n-cd ../Chapter3_MCMC/ && ipython nbconvert Chapter3.ipynb --to latex --post PDF --template article\n-cd ../Chapter4_TheGreatestTheoremNeverTold/ && ipython nbconvert Chapter4.ipynb --to latex --post PDF --template article\n-cd ../Chapter5_LossFunctions/ && ipython nbconvert Chapter5.ipynb --to latex --post PDF --template article\n-cd ../Chapter6_Priorities/ && ipython nbconvert Chapter6.ipynb --to latex --post PDF --template article\n+find Prologue Chapter* -name ""*.ipynb"" | grep -v ""PyMC2"" | xargs ipython3 nbconvert --to pdf --template article\n+\n+# merge all files:\n+pdfjoin Prologue.pdf Ch*.pdf DontOverfit.pdf MachineLearning.pdf",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0b,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,19615424,16078860,cebe,189796,2014-08-11T20:43:14+00:00,2014-08-11T20:43:14+00:00,:+1: \n,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0c,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,19615424,16078860,cebe,189796,2014-08-11T20:43:14+00:00,2014-08-11T20:43:14+00:00,:+1: \n,true,Chapter3_MCMC/IntroMCMC.ipynb,5,"@@ -992,7 +992,7 @@\n       ""\n"",\n       ""The MAP can also be used as a solution to the inference problem, as mathematically it  is the *most likely* value for the unknowns. But as mentioned earlier in this chapter,  this location ignores the uncertainty and doesn't return a distribution.\n"",\n       ""\n"",\n-      ""Typically, it is always a good idea, and rarely a bad idea, to prepend your call to `mcmc` with a call to `MAP(model).fit()`. The intermediate call to `fit` is hardly computationally intensive, and will save you time later due to a shorter burn-in period. \n"",\n+      ""Most often it is a good idea, and rarely a bad idea, to prepend your call to `mcmc` with a call to `MAP(model).fit()`. The intermediate call to `fit` is hardly computationally intensive, and will save you time later due to a shorter burn-in period. \n"",",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0d,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,17922581,14495853,CamDavidsonPilon,884032,2014-07-03T03:37:18+00:00,2014-07-03T03:37:18+00:00,nice!\n,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0e,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,17922581,14495853,CamDavidsonPilon,884032,2014-07-03T03:37:18+00:00,2014-07-03T03:37:18+00:00,nice!\n,true,.gitignore,4,"@@ -2,3 +2,4 @@\n *.pyc\n *~\n *.png\n+**/.ipynb_checkpoints",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec0f,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,13528700,10574781,cebe,189796,2014-03-13T17:13:41+00:00,2014-03-13T17:15:49+00:00,?\n,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec10,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,13528700,10574850,pushmatrix,190692,2014-03-13T17:14:59+00:00,2014-03-13T17:15:49+00:00,"Alas, the price of removing one is to add another.\n\nDidn't see this one.\n",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec11,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,13528700,10574781,cebe,189796,2014-03-13T17:13:41+00:00,2014-03-13T17:15:49+00:00,?\n,true,Chapter2_MorePyMC/MorePyMC.ipynb,NaN,"@@ -8,7 +8,7 @@\n   {\n    ""cells"": [\n     {\n-     ""cell_type"": ""markdown"",\n+     ""cell_type"": ""markdown"",wi",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec12,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,13528700,10574850,pushmatrix,190692,2014-03-13T17:14:59+00:00,2014-03-13T17:15:49+00:00,"Alas, the price of removing one is to add another.\n\nDidn't see this one.\n",true,Chapter2_MorePyMC/MorePyMC.ipynb,NaN,"@@ -8,7 +8,7 @@\n   {\n    ""cells"": [\n     {\n-     ""cell_type"": ""markdown"",\n+     ""cell_type"": ""markdown"",wi",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec13,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,10889651,8401768,rolisz,426313,2013-12-17T13:43:56+00:00,2014-01-24T20:18:59+00:00,"""we talked about objective priors rarely are _objective_"" I think there is a word missing here.\n",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec14,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,10889651,8401768,rolisz,426313,2013-12-17T13:43:56+00:00,2014-01-24T20:18:59+00:00,"""we talked about objective priors rarely are _objective_"" I think there is a word missing here.\n",true,Chapter6_Priorities/Priors.ipynb,NaN,"@@ -1393,7 +1393,17 @@\n       ""\n"",\n       ""## Jefferys Priors\n"",\n       ""\n"",\n-      ""TODO.""\n+      ""Earlier, we talked about objective priors rarely are *objective*. Partly what we mean by this is that we want a prior that doesn't bias our posterior estimates. The flat prior seems like a reasonable choice as it assigns equal probability to all values. \n"",",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec15,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,5885292,4359399,CamDavidsonPilon,884032,2013-05-23T12:36:47+00:00,2013-05-23T13:00:23+00:00,What is happening here? Was this `jQuery...` peice auto-inserted or was it your choice? \n,false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec16,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,5885292,4359625,sash-ko,220472,2013-05-23T12:49:57+00:00,2013-05-23T13:00:23+00:00,"Oh, it shouldn't be here. Probably auto-replace happened after I checked all my changes.\n",false,NaN,NaN,NaN,0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec17,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,5885292,4359399,CamDavidsonPilon,884032,2013-05-23T12:36:47+00:00,2013-05-23T13:00:23+00:00,What is happening here? Was this `jQuery...` peice auto-inserted or was it your choice? \n,true,Chapter2_MorePyMC/MorePyMC.ipynb,NaN,"@@ -200,7 +200,7 @@\n       ""\n"",\n       ""`some_variable = mc.DiscreteUniform( \""discrete_uni_var\"", 0, 4 )`\n"",\n       ""\n"",\n-      ""where 0,4 are the `DiscreteUniform`-specific upper and lower bound on the random variable. The [PyMC docs](http://pymc-devs.github.com/pymc/distributions.html) contain the specific parameters for stochastic variables. (Or use `??` if you are using IPython!)\n"",\n+      ""where 0,4 are the `DiscreteUniform`-specific upper and lower bound on the random variable. The [PyMC docs](http://pymc-devs.github.com/pymc/distributions.html) contain the specific parameters for stochastic variables. (Or use `jQuery17206780988641548902_1369305611013` if you are using IPython!)\n"",",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8e0ce5dcec7842ec18,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,5885292,4359625,sash-ko,220472,2013-05-23T12:49:57+00:00,2013-05-23T13:00:23+00:00,"Oh, it shouldn't be here. Probably auto-replace happened after I checked all my changes.\n",true,Chapter2_MorePyMC/MorePyMC.ipynb,NaN,"@@ -200,7 +200,7 @@\n       ""\n"",\n       ""`some_variable = mc.DiscreteUniform( \""discrete_uni_var\"", 0, 4 )`\n"",\n       ""\n"",\n-      ""where 0,4 are the `DiscreteUniform`-specific upper and lower bound on the random variable. The [PyMC docs](http://pymc-devs.github.com/pymc/distributions.html) contain the specific parameters for stochastic variables. (Or use `??` if you are using IPython!)\n"",\n+      ""where 0,4 are the `DiscreteUniform`-specific upper and lower bound on the random variable. The [PyMC docs](http://pymc-devs.github.com/pymc/distributions.html) contain the specific parameters for stochastic variables. (Or use `jQuery17206780988641548902_1369305611013` if you are using IPython!)\n"",",0,0,0,0,0,0,0,CamDavidsonPilon_Probabilistic-Programming-and-Bayesian-Methods-for-Hackers
6824cd8f0ce5dcec7842ed45,d2l-ai/d2l-en,1476022738,1295075663,astonzhang,22279212,2023-08-15T20:26:23+00:00,2023-08-15T20:26:23+00:00,please revert this for now,false,NaN,NaN,NaN,1,1,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed46,d2l-ai/d2l-en,1476022738,1295075830,astonzhang,22279212,2023-08-15T20:26:33+00:00,2023-08-15T20:26:33+00:00,remember to change it back :),false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed47,d2l-ai/d2l-en,1476022738,1295091658,AnirudhDagar,23621655,2023-08-15T20:42:25+00:00,2023-08-15T20:42:25+00:00,yes ofc!,false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed48,d2l-ai/d2l-en,1476022738,1295191759,AnirudhDagar,23621655,2023-08-15T22:18:06+00:00,2023-08-15T22:18:06+00:00,done,false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed49,d2l-ai/d2l-en,1476022738,1295256249,AnirudhDagar,23621655,2023-08-16T00:14:10+00:00,2023-08-16T00:14:10+00:00,done,false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4a,d2l-ai/d2l-en,1476022738,1295075663,astonzhang,22279212,2023-08-15T20:26:23+00:00,2023-08-15T20:26:23+00:00,please revert this for now,true,d2l/__init__.py,NaN,"@@ -9,4 +9,4 @@\n \n """"""\n \n-__version__ = ""1.0.0-beta0""\n+__version__ = ""1.0.0""",1,1,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4b,d2l-ai/d2l-en,1476022738,1295075830,astonzhang,22279212,2023-08-15T20:26:33+00:00,2023-08-15T20:26:33+00:00,remember to change it back :),true,.github/workflow_scripts/utils.sh,NaN,"@@ -1,7 +1,7 @@\n #!/bin/bash\n \n # By default, all builds are cached\n-DISABLE_CACHE=false  # Eg. 'true' or 'false'\n+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4c,d2l-ai/d2l-en,1476022738,1295091658,AnirudhDagar,23621655,2023-08-15T20:42:25+00:00,2023-08-15T20:42:25+00:00,yes ofc!,true,.github/workflow_scripts/utils.sh,NaN,"@@ -1,7 +1,7 @@\n #!/bin/bash\n \n # By default, all builds are cached\n-DISABLE_CACHE=false  # Eg. 'true' or 'false'\n+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4d,d2l-ai/d2l-en,1476022738,1295191759,AnirudhDagar,23621655,2023-08-15T22:18:06+00:00,2023-08-15T22:18:06+00:00,done,true,d2l/__init__.py,NaN,"@@ -9,4 +9,4 @@\n \n """"""\n \n-__version__ = ""1.0.0-beta0""\n+__version__ = ""1.0.0""",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4e,d2l-ai/d2l-en,1476022738,1295256249,AnirudhDagar,23621655,2023-08-16T00:14:10+00:00,2023-08-16T00:14:10+00:00,done,true,.github/workflow_scripts/utils.sh,NaN,"@@ -1,7 +1,7 @@\n #!/bin/bash\n \n # By default, all builds are cached\n-DISABLE_CACHE=false  # Eg. 'true' or 'false'\n+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed4f,d2l-ai/d2l-en,1387838350,1226593981,AnirudhDagar,23621655,2023-06-12T12:30:24+00:00,2023-06-12T12:32:11+00:00,"```suggestion\r\n        return jnp.maximum(1 - d2l.abs(x), 0)\r\n\r\n```\r\n\r\nAdd an extra line to better format code.",false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed50,d2l-ai/d2l-en,1387838350,1226593981,AnirudhDagar,23621655,2023-06-12T12:30:24+00:00,2023-06-12T12:32:11+00:00,"```suggestion\r\n        return jnp.maximum(1 - d2l.abs(x), 0)\r\n\r\n```\r\n\r\nAdd an extra line to better format code.",true,chapter_attention-mechanisms-and-transformers/attention-pooling.md,NaN,"@@ -90,10 +90,7 @@ if tab.selected('tensorflow'):\n if tab.selected('jax'):\n     def epanechikov(x):\n         return jnp.maximum(1 - d2l.abs(x), 0)",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed51,d2l-ai/d2l-en,1360470543,1202084438,AnirudhDagar,23621655,2023-05-23T11:04:22+00:00,2023-05-23T11:04:46+00:00,```suggestion\r\nA good language model is able to predict with high-accuracy\r\nthe most probable tokens that follow a given context.\r\n```,false,NaN,NaN,NaN,0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed52,d2l-ai/d2l-en,1360470543,1202335538,cx-olquinjica,50518346,2023-05-23T13:28:56+00:00,2023-05-23T13:29:48+00:00,That looks much better @AnirudhDagar ,false,NaN,NaN,NaN,1,1,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed53,d2l-ai/d2l-en,1360470543,1202084438,AnirudhDagar,23621655,2023-05-23T11:04:22+00:00,2023-05-23T11:04:46+00:00,```suggestion\r\nA good language model is able to predict with high-accuracy\r\nthe most probable tokens that follow a given context.\r\n```,true,chapter_recurrent-neural-networks/language-model.md,NaN,"@@ -171,8 +171,8 @@ in the rest of the chapter.\n \n Next, let's discuss about how to measure the language model quality, which will be used to evaluate our models in the subsequent sections.\n One way is to check how surprising the text is.\n-A good language model is able to predict with\n-high-accuracy tokens that what we will see next.\n+A good language model is able to predict tokens with\n+high accuracy. That what we will see next.",0,0,0,0,0,0,0,d2l-ai_d2l-en
6824cd8f0ce5dcec7842ed54,d2l-ai/d2l-en,1360470543,1202335538,cx-olquinjica,50518346,2023-05-23T13:28:56+00:00,2023-05-23T13:29:48+00:00,That looks much better @AnirudhDagar ,true,chapter_recurrent-neural-networks/language-model.md,NaN,"@@ -171,8 +171,8 @@ in the rest of the chapter.\n \n Next, let's discuss about how to measure the language model quality, which will be used to evaluate our models in the subsequent sections.\n One way is to check how surprising the text is.\n-A good language model is able to predict with\n-high-accuracy tokens that what we will see next.\n+A good language model is able to predict tokens with\n+high accuracy. That what we will see next.",1,1,0,0,0,0,0,d2l-ai_d2l-en
