repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
apache/superset,2507724992,2080233094,korbit-ai[bot],131444098,2025-05-08T18:24:55+00:00,2025-05-08T18:24:55+00:00,"Valid concern about middle name handling. Before suggesting changes, could you clarify if there's existing first/last name parsing logic elsewhere in the codebase we should match? If so, we should reuse that pattern instead of introducing a new one.",False,,,,0,0,0,0,0,0,0
apache/superset,2507724992,2080355064,ethan-l-geotab,165913720,2025-05-08T19:35:31+00:00,2025-05-08T19:35:31+00:00,"I thought about that too actually. ""Updating"" only happens around user ID's. As for display, I'm on the same line as you where it's ""probably okay"". 

There is no real existing ""full_name"" split. I tried checking out how dashboards/dataset list handles it, but they're both different :(. 

I dont think there is a true way of doing it unless we retrieve it from the backend.

I have tried doing something like this in the backend to ""pass ownership data"" along with the put request 
and then just removing the modification to the owner field and using just the returned owner from the put request, but I'm not sure that's the best design either...
<img width=""701"" alt=""image"" src=""https://github.com/user-attachments/assets/04b2e056-4ed4-4914-bfe3-8c37a0d77ebc"" />
<img width=""544"" alt=""image"" src=""https://github.com/user-attachments/assets/1562c78e-a209-4cfa-9b94-4b66ce3fe8fb"" />
 
I've also tried seeing if I could sort of ""cache"" the load options and see if it was split there when im getting the eligible users to add as owners, but that won't work either because it's only `item.text` and makes no differentiation of first and last names.",False,,,,0,0,0,0,0,0,0
apache/superset,2507724992,2082152322,rusackas,812905,2025-05-09T17:31:26+00:00,2025-05-09T17:31:26+00:00,"> There is no real existing ""full_name"" split. I tried checking out how dashboards/dataset list handles it, but they're both different :(.

This is what I was worried about. If there's any logic to be DRY'd up (moved to a util or something) that would be preferable than implementing another bit of inline logic.",False,,,,0,0,0,0,0,0,0
apache/superset,2507724992,2080186719,korbit-ai[bot],131444098,2025-05-08T17:50:51+00:00,2025-05-08T20:00:11+00:00,"### Inefficient Owner Name Transformation <sub>![category Performance](https://img.shields.io/badge/Performance-4f46e5)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
String splitting and joining operations are performed unnecessarily on every save operation to transform owner names back to the redux format.

###### Why this matters
This transformation could be expensive for large sets of owners and is being performed every time the chart properties are saved, when it could be handled once during initial data loading or maintained in the correct format throughout.

###### Suggested change ∙ *Feature Preview*
Store owners in the desired format from the beginning or create a mapping when owners are first fetched. Example:
```typescript
const ownerMap = chart?.owners?.reduce((acc, owner) => {
  acc[owner.id] = {
    first_name: owner.first_name,
    last_name: owner.last_name
  };
  return acc;
}, {});
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3509b88c-43b2-496a-95a3-5d955a6c3566/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3509b88c-43b2-496a-95a3-5d955a6c3566?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3509b88c-43b2-496a-95a3-5d955a6c3566?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3509b88c-43b2-496a-95a3-5d955a6c3566?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3509b88c-43b2-496a-95a3-5d955a6c3566)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:f3e3c061-054f-46bc-9d99-d9de244e5a4c -->


[](f3e3c061-054f-46bc-9d99-d9de244e5a4c)",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,22 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const [first_name, ...last_name_parts] = owner.label.split(' ');
+        return {
+          id: owner.value,
+          first_name,
+          last_name: last_name_parts.join(' '),
+        };
+      });",0,0,0,0,0,0,0
apache/superset,2507724992,2080186722,korbit-ai[bot],131444098,2025-05-08T17:50:51+00:00,2025-05-08T21:58:18+00:00,"### Unsafe Name Splitting Logic <sub>![category Functionality](https://img.shields.io/badge/Functionality-0284c7)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The code assumes that the owner's name always has at least a first name and last name, and splits the name based on spaces. This can cause issues with names that don't follow this format.

###### Why this matters
Names that contain only one word, or names with special characters (like hyphens or apostrophes) could be incorrectly parsed, leading to incorrect owner information in the redux state.

###### Suggested change ∙ *Feature Preview*
Add validation and fallback handling for different name formats:
```typescript
const nameParts = owner.label.split(' ');
const first_name = nameParts[0] || '';
const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';
return {
  id: owner.value,
  first_name,
  last_name,
};
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3978e966-ac14-4e9e-9b88-70edcc7d19a1/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3978e966-ac14-4e9e-9b88-70edcc7d19a1?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3978e966-ac14-4e9e-9b88-70edcc7d19a1?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3978e966-ac14-4e9e-9b88-70edcc7d19a1?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/3978e966-ac14-4e9e-9b88-70edcc7d19a1)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:bf412400-eb0a-4e39-ba46-40b2c8dbd5b1 -->


[](bf412400-eb0a-4e39-ba46-40b2c8dbd5b1)",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,22 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const [first_name, ...last_name_parts] = owner.label.split(' ');",0,0,0,0,0,0,0
apache/superset,2507724992,2080210495,korbit-ai[bot],131444098,2025-05-08T18:08:11+00:00,2025-05-08T20:32:05+00:00,"### Embedded Name Parsing Logic <sub>![category Design](https://img.shields.io/badge/Design-0d9488)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The owner name parsing logic is directly embedded in the submit handler, making it difficult to reuse and test. This logic should be extracted into a separate utility function.

###### Why this matters
Having business logic directly in event handlers reduces code reusability and makes it harder to maintain or modify the name parsing logic if it needs to be used elsewhere.

###### Suggested change ∙ *Feature Preview*
Extract the logic into a separate utility function:
```typescript
const parseOwnerName = (owner: { label: string; value: number }) => {
  const nameParts = owner.label.split(' ');
  return {
    id: owner.value,
    first_name: nameParts[0] || '',
    last_name: nameParts.length > 1 ? nameParts.slice(1).join(' ') : ''
  };
};

// Usage in component
const newOwners = selectedOwnersArray.map(parseOwnerName);
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/5e46bad0-2e9a-456d-b8e0-6bd3e7b7c71c/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/5e46bad0-2e9a-456d-b8e0-6bd3e7b7c71c?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/5e46bad0-2e9a-456d-b8e0-6bd3e7b7c71c?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/5e46bad0-2e9a-456d-b8e0-6bd3e7b7c71c?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/5e46bad0-2e9a-456d-b8e0-6bd3e7b7c71c)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:d9e444ca-2cf2-4fdc-958f-d869452f076b -->


[](d9e444ca-2cf2-4fdc-958f-d869452f076b)",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';
+        return {
+          id: owner.value,
+          first_name,
+          last_name,
+        };
+      });",0,0,0,0,0,0,0
apache/superset,2507724992,2080210496,korbit-ai[bot],131444098,2025-05-08T18:08:11+00:00,2025-05-08T18:12:24+00:00,"### Complex Name Parsing Without Types <sub>![category Readability](https://img.shields.io/badge/Readability-0284c7)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The name parsing logic is complex and lacks a clear type definition for the owner parameter, making the transformation from label to first/last name hard to follow.

###### Why this matters
Without proper typing and a dedicated function, this name parsing logic is brittle and its purpose isn't immediately clear to future maintainers.

###### Suggested change ∙ *Feature Preview*
```typescript
interface Owner {
  label: string;
  value: number;
}

function parseOwnerName(owner: Owner): { first_name: string; last_name: string } {
  const nameParts = owner.label.split(' ');
  return {
    first_name: nameParts[0] || '',
    last_name: nameParts.length > 1 ? nameParts.slice(1).join(' ') : ''
  };
}

const newOwners = selectedOwnersArray.map((owner: Owner) => ({
  id: owner.value,
  ...parseOwnerName(owner)
}));
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/8dc4544e-e622-477b-9a61-6e1b7e850401/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/8dc4544e-e622-477b-9a61-6e1b7e850401?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/8dc4544e-e622-477b-9a61-6e1b7e850401?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/8dc4544e-e622-477b-9a61-6e1b7e850401?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/8dc4544e-e622-477b-9a61-6e1b7e850401)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:a57ef742-4b39-475b-9e70-1d8d5ddf1145 -->


[](a57ef742-4b39-475b-9e70-1d8d5ddf1145)",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';",0,0,0,0,0,0,0
apache/superset,2507724992,2080224863,ethan-l-geotab,165913720,2025-05-08T18:19:07+00:00,2025-05-08T18:19:07+00:00,"I think it's a pretty specific case where this one component handles owners in a specific way which when trying to update redux, the ""shape"" of the object is different, so i have to translate it back to the same shape which originally existed.",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';
+        return {
+          id: owner.value,
+          first_name,
+          last_name,
+        };
+      });",0,0,0,0,0,0,0
apache/superset,2507724992,2080228625,korbit-ai[bot],131444098,2025-05-08T18:21:49+00:00,2025-05-08T18:21:49+00:00,"I see - since this is specifically about matching the Redux state shape in this component, keeping the transformation logic local makes sense. Thanks for clarifying the context.",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';
+        return {
+          id: owner.value,
+          first_name,
+          last_name,
+        };
+      });",0,0,0,0,0,0,0
apache/superset,2507724992,2080230511,rusackas,812905,2025-05-08T18:23:02+00:00,2025-05-08T18:23:02+00:00,"This is probably OK, but I'm _slightly_ nervous about things like middle names. This would mean if we have Michael J. Fox sign up, it'd be ""Michael"" ""J. Fox"" instead of ""Michael J."" ""Fox.""

Is there other first/last name logic currently in place, or is this a new concept?",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';",0,0,0,0,0,0,0
apache/superset,2507724992,2080233094,korbit-ai[bot],131444098,2025-05-08T18:24:55+00:00,2025-05-08T18:24:55+00:00,"Valid concern about middle name handling. Before suggesting changes, could you clarify if there's existing first/last name parsing logic elsewhere in the codebase we should match? If so, we should reuse that pattern instead of introducing a new one.",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';",0,0,0,0,0,0,0
apache/superset,2507724992,2080355064,ethan-l-geotab,165913720,2025-05-08T19:35:31+00:00,2025-05-08T19:35:31+00:00,"I thought about that too actually. ""Updating"" only happens around user ID's. As for display, I'm on the same line as you where it's ""probably okay"". 

There is no real existing ""full_name"" split. I tried checking out how dashboards/dataset list handles it, but they're both different :(. 

I dont think there is a true way of doing it unless we retrieve it from the backend.

I have tried doing something like this in the backend to ""pass ownership data"" along with the put request 
and then just removing the modification to the owner field and using just the returned owner from the put request, but I'm not sure that's the best design either...
<img width=""701"" alt=""image"" src=""https://github.com/user-attachments/assets/04b2e056-4ed4-4914-bfe3-8c37a0d77ebc"" />
<img width=""544"" alt=""image"" src=""https://github.com/user-attachments/assets/1562c78e-a209-4cfa-9b94-4b66ce3fe8fb"" />
 
I've also tried seeing if I could sort of ""cache"" the load options and see if it was split there when im getting the eligible users to add as owners, but that won't work either because it's only `item.text` and makes no differentiation of first and last names.",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';",0,0,0,0,0,0,0
apache/superset,2507724992,2082152322,rusackas,812905,2025-05-09T17:31:26+00:00,2025-05-09T17:31:26+00:00,"> There is no real existing ""full_name"" split. I tried checking out how dashboards/dataset list handles it, but they're both different :(.

This is what I was worried about. If there's any logic to be DRY'd up (moved to a util or something) that would be preferable than implementing another bit of inline logic.",True,superset-frontend/src/explore/components/PropertiesModal/index.tsx,,"@@ -185,12 +185,24 @@ function PropertiesModal({
         body: JSON.stringify(payload),
       });
       // update the redux state
+      // convert the tags to the format used in the selectOwners back to original redux format
+      const selectedOwnersArray = ensureIsArray(selectedOwners);
+      const newOwners = selectedOwnersArray.map((owner: any) => {
+        const nameParts = owner.label.split(' ');
+        const first_name = nameParts[0] || '';
+        const last_name = nameParts.length > 1 ? nameParts.slice(1).join(' ') : '';",0,0,0,0,0,0,0
apache/superset,2505910089,2078805430,korbit-ai[bot],131444098,2025-05-08T02:59:31+00:00,2025-05-08T05:06:24+00:00,"### Incomplete ValidationError Documentation <sub>![category Documentation](https://img.shields.io/badge/Documentation-7c3aed)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The docstring doesn't explain when this error is raised or what conditions trigger it.

###### Why this matters
Without context about when this error occurs, developers may have difficulty troubleshooting or properly handling this exception.

###### Suggested change ∙ *Feature Preview*
class MultiCatalogDisabledValidationError(ValidationError):
    """"""
    Validation error raised when attempting to use a non-default catalog
    in a database connection where multi-catalog support is disabled.
    """"""


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/d5ea4df9-fdf4-4865-95b6-c1be7d1dd8c3/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/d5ea4df9-fdf4-4865-95b6-c1be7d1dd8c3?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/d5ea4df9-fdf4-4865-95b6-c1be7d1dd8c3?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/d5ea4df9-fdf4-4865-95b6-c1be7d1dd8c3?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/d5ea4df9-fdf4-4865-95b6-c1be7d1dd8c3)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:6474a029-cd2c-4b59-b12a-f2e7c5dd4b16 -->


[](6474a029-cd2c-4b59-b12a-f2e7c5dd4b16)",False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078805431,korbit-ai[bot],131444098,2025-05-08T02:59:32+00:00,2025-05-08T05:02:30+00:00,"### Unclear Error Message for Catalog Selection <sub>![category Error Handling](https://img.shields.io/badge/Error%20Handling-ea580c)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The error message 'Only the default catalog is supported for this connection' may be too vague for users to understand what action they need to take.

###### Why this matters
Users may not understand what a 'default catalog' is or how to correct their selection, leading to confusion and potential support tickets.

###### Suggested change ∙ *Feature Preview*
Enhance the error message to be more specific and actionable:
```python
class MultiCatalogDisabledValidationError(ValidationError):
    def __init__(self) -> None:
        super().__init__(
            [_('Multi-catalog support is disabled. Please use the default catalog or enable multi-catalog support in your database configuration.')],
            field_name='catalog',
        )
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/c5727bd4-1c6f-470a-b04b-3d35fdc04621/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/c5727bd4-1c6f-470a-b04b-3d35fdc04621?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/c5727bd4-1c6f-470a-b04b-3d35fdc04621?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/c5727bd4-1c6f-470a-b04b-3d35fdc04621?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/c5727bd4-1c6f-470a-b04b-3d35fdc04621)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:f82026d2-d4c6-4294-8d67-31fae16f2f2f -->


[](f82026d2-d4c6-4294-8d67-31fae16f2f2f)",False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078805433,korbit-ai[bot],131444098,2025-05-08T02:59:32+00:00,2025-05-08T03:15:41+00:00,"### Missing Catalog Persistence <sub>![category Functionality](https://img.shields.io/badge/Functionality-0284c7)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The catalog value is assigned but not stored in self._properties, causing potential inconsistency between the local variable and the properties dict.

###### Why this matters
This could lead to the catalog value not being properly persisted during the update operation, which contradicts the intended functionality.

###### Suggested change ∙ *Feature Preview*
Store the catalog value in properties:
```python
elif ""catalog"" not in self._properties:
    catalog = self._properties[""catalog""] = self._model.catalog
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/268f8793-a7d0-45eb-b6e6-b9854e1f1bab/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/268f8793-a7d0-45eb-b6e6-b9854e1f1bab?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/268f8793-a7d0-45eb-b6e6-b9854e1f1bab?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/268f8793-a7d0-45eb-b6e6-b9854e1f1bab?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/268f8793-a7d0-45eb-b6e6-b9854e1f1bab)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:357699ca-06c8-4f74-9ac1-ef011a10150d -->


[](357699ca-06c8-4f74-9ac1-ef011a10150d)",False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078805435,korbit-ai[bot],131444098,2025-05-08T02:59:32+00:00,2025-05-08T05:14:29+00:00,"### Unclear method name and redundant type casting comment <sub>![category Readability](https://img.shields.io/badge/Readability-0284c7)</sub>

<details>
  <summary>Tell me more</summary>

###### What is the issue?
The comment 'we know we have a valid model' is redundant with the type casting, and the method name doesn't clearly indicate it handles catalog and database configuration.

###### Why this matters
Unclear method naming and redundant comments make the code harder to understand at a glance.

###### Suggested change ∙ *Feature Preview*
Rename method to be more specific and remove redundant comment:
```python
def _validate_database_and_catalog_config(self, exceptions: list[ValidationError]) -> None:
    self._model = cast(SqlaTable, self._model)
```


###### Provide feedback to improve future suggestions
[![Nice Catch](https://img.shields.io/badge/👍%20Nice%20Catch-71BC78)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/aec1573a-4769-4026-af64-7ed2824a7fd7/upvote) [![Incorrect](https://img.shields.io/badge/👎%20Incorrect-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/aec1573a-4769-4026-af64-7ed2824a7fd7?what_not_true=true)  [![Not in Scope](https://img.shields.io/badge/👎%20Out%20of%20PR%20scope-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/aec1573a-4769-4026-af64-7ed2824a7fd7?what_out_of_scope=true) [![Not in coding standard](https://img.shields.io/badge/👎%20Not%20in%20our%20standards-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/aec1573a-4769-4026-af64-7ed2824a7fd7?what_not_in_standard=true) [![Other](https://img.shields.io/badge/👎%20Other-white)](https://app.korbit.ai/feedback/aa91ff46-6083-4491-9416-b83dd1994b51/aec1573a-4769-4026-af64-7ed2824a7fd7)
</details>

<sub>

💬 Looking for more details? Reply to this comment to chat with Korbit.
</sub>

<!--- korbi internal id:6c9f03c2-f4cd-492e-a789-15e65473862a -->


[](6c9f03c2-f4cd-492e-a789-15e65473862a)",False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078805830,Vitor-Avila,96086495,2025-05-08T03:00:13+00:00,2025-05-08T03:00:14+00:00,"Not entirely sure why we didn't want to allow a DB re-map here. This validation was not really working tho since `database_id` here would never get a value (as it was reading from `database` as opposed to `database_id`). 

That said, I know there are valid use-cases to re-map datasets to other connections and since it's currently possible, I've removed this check.",False,,,,1,1,0,0,0,0,0
apache/superset,2505910089,2078806564,Vitor-Avila,96086495,2025-05-08T03:01:21+00:00,2025-05-08T03:01:22+00:00,didn't want to do `if not catalog` as technically `catalog` can be `None`.,False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078806867,Vitor-Avila,96086495,2025-05-08T03:01:55+00:00,2025-05-08T03:01:55+00:00,"same here, supporting `schema = None`",False,,,,0,0,0,0,0,0,0
apache/superset,2505910089,2078815334,Vitor-Avila,96086495,2025-05-08T03:15:35+00:00,2025-05-08T03:15:35+00:00,"That's not really needed. The `update()` logic would only update keys present in `self._properties`. There's no need to include `self._properties[""catalog""]` in this case, since its value is already what's in the object.

I'm just assigning the value to the local `catalog` variable to validate uniqueness after.",False,,,,0,0,0,0,0,0,0
