repo_full_name,issue_id,comment_id,user_login,user_id,created_at,updated_at,body,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
apache/superset,3040148561,2852488413,codecov[bot],22429695,2025-05-05T22:26:22+00:00,2025-05-07T20:57:11+00:00,"## [Codecov](https://app.codecov.io/gh/apache/superset/pull/33364?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) Report
Attention: Patch coverage is `0%` with `16 lines` in your changes missing coverage. Please review.
> Project coverage is 83.15%. Comparing base [(`76d897e`)](https://app.codecov.io/gh/apache/superset/commit/76d897eaa2f9e137102bc194c2e3109c29d0348f?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) to head [(`3744dcb`)](https://app.codecov.io/gh/apache/superset/commit/3744dcb1c4c5001a1c85a1e3f47dc8a56860ae37?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).
> Report is 1845 commits behind head on master.

| [Files with missing lines](https://app.codecov.io/gh/apache/superset/pull/33364?dropdown=coverage&src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | Patch % | Lines |
|---|---|---|
| [superset/viz.py](https://app.codecov.io/gh/apache/superset/pull/33364?src=pr&el=tree&filepath=superset%2Fviz.py&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache#diff-c3VwZXJzZXQvdml6LnB5) | 0.00% | [16 Missing :warning: ](https://app.codecov.io/gh/apache/superset/pull/33364?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) |

<details><summary>Additional details and impacted files</summary>


```diff
@@             Coverage Diff             @@
##           master   #33364       +/-   ##
===========================================
+ Coverage   60.48%   83.15%   +22.66%     
===========================================
  Files        1931      553     -1378     
  Lines       76236    39982    -36254     
  Branches     8568        0     -8568     
===========================================
- Hits        46114    33246    -12868     
+ Misses      28017     6736    -21281     
+ Partials     2105        0     -2105     
```

| [Flag](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flags&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | Coverage Δ | |
|---|---|---|
| [hive](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `48.23% <0.00%> (-0.92%)` | :arrow_down: |
| [javascript](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `?` | |
| [mysql](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.35% <0.00%> (?)` | |
| [postgres](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.41% <0.00%> (?)` | |
| [presto](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `52.69% <0.00%> (-1.12%)` | :arrow_down: |
| [python](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `83.15% <0.00%> (+19.64%)` | :arrow_up: |
| [sqlite](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `74.91% <0.00%> (?)` | |
| [unit](https://app.codecov.io/gh/apache/superset/pull/33364/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `61.27% <0.00%> (+3.64%)` | :arrow_up: |

Flags with carried forward coverage won't be shown. [Click here](https://docs.codecov.io/docs/carryforward-flags?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache#carryforward-flags-in-the-pull-request-comment) to find out more.

</details>

[:umbrella: View full report in Codecov by Sentry](https://app.codecov.io/gh/apache/superset/pull/33364?dropdown=coverage&src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).   
:loudspeaker: Have feedback on the report? [Share it here](https://about.codecov.io/codecov-pr-comment-feedback/?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).

<details><summary> :rocket: New features to boost your workflow: </summary>

- :snowflake: [Test Analytics](https://docs.codecov.com/docs/test-analytics): Detect flaky tests, report on failures, and find test suite problems.
- :package: [JS Bundle Analysis](https://docs.codecov.com/docs/javascript-bundle-analysis): Save yourself from yourself by tracking and limiting bundle sizes in JS merges.
</details>",0,0,0,0,0,0,0
apache/superset,3040148561,2858835815,syedbarimanjan,112156147,2025-05-07T14:34:47+00:00,2025-05-08T18:51:34+00:00,@geido ,0,0,0,0,0,0,0
apache/superset,3040148561,2860337652,github-actions[bot],41898282,2025-05-07T20:57:06+00:00,2025-05-07T20:57:06+00:00,@rusackas Processing your ephemeral environment request [here](https://github.com/apache/superset/actions/runs/14893110370). Action: **up**. More information on [how to use or configure ephemeral environments](https://superset.apache.org/docs/contributing/howtos/#github-ephemeral-environments),0,0,0,0,0,0,0
apache/superset,3040148561,2860363765,github-actions[bot],41898282,2025-05-07T21:06:16+00:00,2025-05-07T21:06:16+00:00,@rusackas Ephemeral environment spinning up at http://34.208.227.125:8080. Credentials are 'admin'/'admin'. Please allow several minutes for bootstrapping and startup.,0,0,0,0,0,0,0
apache/superset,3040148561,2867361203,rusackas,812905,2025-05-09T17:28:30+00:00,2025-05-09T17:28:30+00:00,Approving CI to run again 🤞 ,0,0,0,0,0,0,0
apache/superset,3039872009,2851217647,codecov[bot],22429695,2025-05-05T14:35:41+00:00,2025-05-05T23:03:24+00:00,"## [Codecov](https://app.codecov.io/gh/apache/superset/pull/33363?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) Report
All modified and coverable lines are covered by tests :white_check_mark:
> Project coverage is 83.18%. Comparing base [(`76d897e`)](https://app.codecov.io/gh/apache/superset/commit/76d897eaa2f9e137102bc194c2e3109c29d0348f?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) to head [(`0321211`)](https://app.codecov.io/gh/apache/superset/commit/032121153071952c23ff8ba6df1d9fce55d64dd5?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).
> Report is 1835 commits behind head on master.

<details><summary>Additional details and impacted files</summary>


```diff
@@             Coverage Diff             @@
##           master   #33363       +/-   ##
===========================================
+ Coverage   60.48%   83.18%   +22.69%     
===========================================
  Files        1931      553     -1378     
  Lines       76236    39966    -36270     
  Branches     8568        0     -8568     
===========================================
- Hits        46114    33246    -12868     
+ Misses      28017     6720    -21297     
+ Partials     2105        0     -2105     
```

| [Flag](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flags&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | Coverage Δ | |
|---|---|---|
| [hive](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `48.25% <ø> (-0.90%)` | :arrow_down: |
| [javascript](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `?` | |
| [mysql](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.38% <ø> (?)` | |
| [postgres](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.44% <ø> (?)` | |
| [presto](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `52.71% <ø> (-1.10%)` | :arrow_down: |
| [python](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `83.18% <ø> (+19.68%)` | :arrow_up: |
| [sqlite](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `74.94% <ø> (?)` | |
| [unit](https://app.codecov.io/gh/apache/superset/pull/33363/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `61.30% <ø> (+3.67%)` | :arrow_up: |

Flags with carried forward coverage won't be shown. [Click here](https://docs.codecov.io/docs/carryforward-flags?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache#carryforward-flags-in-the-pull-request-comment) to find out more.

</details>

[:umbrella: View full report in Codecov by Sentry](https://app.codecov.io/gh/apache/superset/pull/33363?dropdown=coverage&src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).   
:loudspeaker: Have feedback on the report? [Share it here](https://about.codecov.io/codecov-pr-comment-feedback/?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).

<details><summary> :rocket: New features to boost your workflow: </summary>

- :snowflake: [Test Analytics](https://docs.codecov.com/docs/test-analytics): Detect flaky tests, report on failures, and find test suite problems.
- :package: [JS Bundle Analysis](https://docs.codecov.com/docs/javascript-bundle-analysis): Save yourself from yourself by tracking and limiting bundle sizes in JS merges.
</details>",0,0,0,0,0,0,0
apache/superset,3039814336,2851151340,dosubot[bot],131922026,2025-05-05T14:14:40+00:00,2025-05-05T14:14:40+00:00,"<!-- Greeting -->
Hello @jaki102! I'm [Dosu](https://dosu.dev), a friendly bot here to help you solve bugs, answer questions, and guide you in becoming a contributor. I'm here while you wait for a human maintainer. Let's tackle this together! 😊

<!-- Answer -->
The ""Select all"" option in the `Select.tsx` file is indeed hardcoded and not localized. Unfortunately, I couldn't find specific information about any plans to fix this issue or details about the comment with a TODO in the `Select.tsx` file regarding localization <sup>[[1]](https://github.com/apache/superset/blob/master/superset-frontend/src/components/Select/Select.tsx)</sup>. 

For localization in Superset, the functions `t()` and `tn()` from the `@superset-ui/core` package are used. These could potentially be applied to localize the ""Select all"" option <sup>[[2]](https://github.com/apache/superset/blob/master/superset-frontend/packages/superset-ui-core/test/translation/index.test.ts)</sup>. Additionally, the current localization setup in Superset involves language packs and configurations that support multiple languages <sup>[[3]](https://github.com/apache/superset/blob/master/superset-frontend/packages/superset-ui-core/test/translation/languagePacks/en.ts)</sup><sup>[[4]](https://github.com/apache/superset/blob/master/superset-frontend/CHANGELOG.md)</sup>.

If you are looking to implement localization for this option, you might consider using these existing localization mechanisms.


<!-- Dosu Comment Footer -->
*To continue talking to [Dosu](https://dosu.dev), mention @dosu.*

---
<sup>Help Dosu learn! Give it feedback: [Great Response](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=great_response) | [Irrelevant Answer](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=irrelevant_answer) | [Incorrect Sources](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=incorrect_sources) | [Too Verbose](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=too_verbose) | [Hallucination](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=hallucination) | [Bug Report](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=bug_report) | [Other](https://app.dosu.dev/response-feedback/001c2c47-4200-4988-bac4-476512b11a73?feedback_type=other)</sup>
",0,0,0,0,0,0,0
apache/superset,3039814336,2851247916,jaki102,26798796,2025-05-05T14:46:00+00:00,2025-05-05T14:46:00+00:00,"ok, I guess [this PR](https://github.com/apache/superset/pull/33043) resolved the problem 🙂",1,0,0,0,1,0,0
apache/superset,3039700153,2851039114,dosubot[bot],131922026,2025-05-05T13:36:34+00:00,2025-05-05T13:36:34+00:00,"<!-- Greeting -->
Hello @harelorinctera! I'm [Dosu](https://dosu.dev), a friendly bot here to help you with bugs, answer your questions, and assist you in becoming a contributor. I'm here while you wait for a human maintainer. How can I assist you today?

<!-- Answer -->
The issue you're experiencing with the ""Clear All Filters"" button setting a required time filter to 'No filter' seems to be related to how Superset handles default values and required filters. When the ""Clear All Filters"" button is used, Superset should ideally reset the filter to its default value instead of clearing it entirely, especially if the filter is marked as required.

The logic for handling default values in native filters involves checking configurations like `defaultToFirstItem` and `enableEmptyFilter`. If `defaultToFirstItem` is enabled, the default value is set to the first item automatically. If `enableEmptyFilter` is false, a default value must be set when the filter is required <sup>[[1]](https://github.com/apache/superset/blob/master/superset-frontend/src/dashboard/components/nativeFilters/FiltersConfigModal/FiltersConfigForm/state.ts)</sup><sup>[[2]](https://github.com/apache/superset/blob/master/superset-frontend/src/dashboard/components/nativeFilters/FiltersConfigModal/FiltersConfigForm/DefaultValue.tsx)</sup>.

In your case, it seems that the required time filter is not reverting to its default value when ""Clear All Filters"" is triggered, which leads to the backend query error due to the absence of a valid timestamp. This behavior might be a bug in the current version of Superset (4.0.2) you are using.

To address this, you might want to ensure that the default value logic is correctly implemented in your filter configuration. If the issue persists, it may require a fix in the Superset codebase to ensure that required filters revert to their default values when cleared, rather than being set to 'No filter'.


<!-- Dosu Comment Footer -->
*To continue talking to [Dosu](https://dosu.dev), mention @dosu.*

---
<sup>Help Dosu learn! Give it feedback: [Great Response](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=great_response) | [Irrelevant Answer](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=irrelevant_answer) | [Incorrect Sources](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=incorrect_sources) | [Too Verbose](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=too_verbose) | [Hallucination](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=hallucination) | [Bug Report](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=bug_report) | [Other](https://app.dosu.dev/response-feedback/61265cff-7c6f-41a0-8e40-f409bbb448f4?feedback_type=other)</sup>
",0,0,0,0,0,0,0
apache/superset,3039700153,2854393739,harelorinctera,193132100,2025-05-06T12:28:15+00:00,2025-05-06T12:28:15+00:00,This issue needs to be changed to type BUG and assigned to someone for fixing,0,0,0,0,0,0,0
apache/superset,3039700153,2855385619,rusackas,812905,2025-05-06T17:29:32+00:00,2025-05-06T17:29:32+00:00,"It's an issue, so it's already a bug report. Pinging @sadpandajoe to see if we've run into this before in our QA suite. ",0,0,0,0,0,0,0
apache/superset,3039700153,2855387007,rusackas,812905,2025-05-06T17:30:12+00:00,2025-05-06T17:30:12+00:00,"Not sure if/when this'll be prioritized (there's a lot to do!) so if it's blocking you, please feel free to investigate and open a PR/fix if you have the bandwidth!",0,0,0,0,0,0,0
apache/superset,3039697275,2851028187,korbit-ai[bot],131444098,2025-05-05T13:32:42+00:00,2025-05-05T13:32:42+00:00,"Based on your review schedule, I'll hold off on reviewing this PR until it's marked as ready for review. If you'd like me to take a look now, comment `/korbit-review`.

> Your admin can change your review schedule in the [Korbit Console](https://app.korbit.ai/settings)



[](83bb71b2-de04-4b15-b35e-cec3473c6d1b)",0,0,0,0,0,0,0
apache/superset,3038887694,2850193301,korbit-ai[bot],131444098,2025-05-05T07:54:03+00:00,2025-05-05T07:54:03+00:00,"Based on your review schedule, I'll hold off on reviewing this PR until it's marked as ready for review. If you'd like me to take a look now, comment `/korbit-review`.

> Your admin can change your review schedule in the [Korbit Console](https://app.korbit.ai/settings)



[](09e8dad8-bd12-4987-b1f4-7ae5a6d582b7)",0,0,0,0,0,0,0
apache/superset,3038887694,2850604708,codecov[bot],22429695,2025-05-05T10:46:39+00:00,2025-05-05T14:34:59+00:00,"## [Codecov](https://app.codecov.io/gh/apache/superset/pull/33359?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) Report
All modified and coverable lines are covered by tests :white_check_mark:
> Project coverage is 75.87%. Comparing base [(`76d897e`)](https://app.codecov.io/gh/apache/superset/commit/76d897eaa2f9e137102bc194c2e3109c29d0348f?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) to head [(`d33230f`)](https://app.codecov.io/gh/apache/superset/commit/d33230ff8e765ae1e401b00a2239a6298ca7dd29?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).
> Report is 1828 commits behind head on master.

<details><summary>Additional details and impacted files</summary>


```diff
@@             Coverage Diff             @@
##           master   #33359       +/-   ##
===========================================
+ Coverage   60.48%   75.87%   +15.38%     
===========================================
  Files        1931      553     -1378     
  Lines       76236    39964    -36272     
  Branches     8568        0     -8568     
===========================================
- Hits        46114    30323    -15791     
+ Misses      28017     9641    -18376     
+ Partials     2105        0     -2105     
```

| [Flag](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flags&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | Coverage Δ | |
|---|---|---|
| [hive](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `48.25% <ø> (-0.91%)` | :arrow_down: |
| [javascript](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `?` | |
| [mysql](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.38% <ø> (?)` | |
| [postgres](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.44% <ø> (?)` | |
| [presto](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `52.70% <ø> (-1.10%)` | :arrow_down: |
| [python](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.87% <ø> (+12.37%)` | :arrow_up: |
| [sqlite](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `74.93% <ø> (?)` | |
| [unit](https://app.codecov.io/gh/apache/superset/pull/33359/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `?` | |

Flags with carried forward coverage won't be shown. [Click here](https://docs.codecov.io/docs/carryforward-flags?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache#carryforward-flags-in-the-pull-request-comment) to find out more.

</details>

[:umbrella: View full report in Codecov by Sentry](https://app.codecov.io/gh/apache/superset/pull/33359?dropdown=coverage&src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).   
:loudspeaker: Have feedback on the report? [Share it here](https://about.codecov.io/codecov-pr-comment-feedback/?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).

<details><summary> :rocket: New features to boost your workflow: </summary>

- :snowflake: [Test Analytics](https://docs.codecov.com/docs/test-analytics): Detect flaky tests, report on failures, and find test suite problems.
- :package: [JS Bundle Analysis](https://docs.codecov.com/docs/javascript-bundle-analysis): Save yourself from yourself by tracking and limiting bundle sizes in JS merges.
</details>",0,0,0,0,0,0,0
apache/superset,3038640516,2849953334,korbit-ai[bot],131444098,2025-05-05T05:32:16+00:00,2025-05-05T05:32:16+00:00,"Based on your review schedule, I'll hold off on reviewing this PR until it's marked as ready for review. If you'd like me to take a look now, comment `/korbit-review`.

> Your admin can change your review schedule in the [Korbit Console](https://app.korbit.ai/settings)



[](b50da9b0-6a3d-4800-80bf-c99b77580192)",0,0,0,0,0,0,0
apache/superset,3038640516,2849967698,codecov[bot],22429695,2025-05-05T05:44:25+00:00,2025-05-09T17:28:20+00:00,"## [Codecov](https://app.codecov.io/gh/apache/superset/pull/33357?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) Report
All modified and coverable lines are covered by tests :white_check_mark:
> Project coverage is 83.18%. Comparing base [(`76d897e`)](https://app.codecov.io/gh/apache/superset/commit/76d897eaa2f9e137102bc194c2e3109c29d0348f?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) to head [(`7d05b61`)](https://app.codecov.io/gh/apache/superset/commit/7d05b61e7f98ab6053ee0bfaaf726b048585b00a?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).
> Report is 1851 commits behind head on master.

<details><summary>Additional details and impacted files</summary>


```diff
@@             Coverage Diff             @@
##           master   #33357       +/-   ##
===========================================
+ Coverage   60.48%   83.18%   +22.69%     
===========================================
  Files        1931      553     -1378     
  Lines       76236    39967    -36269     
  Branches     8568        0     -8568     
===========================================
- Hits        46114    33247    -12867     
+ Misses      28017     6720    -21297     
+ Partials     2105        0     -2105     
```

| [Flag](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flags&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | Coverage Δ | |
|---|---|---|
| [hive](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `48.25% <40.00%> (-0.91%)` | :arrow_down: |
| [javascript](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `?` | |
| [mysql](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.38% <100.00%> (?)` | |
| [postgres](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `75.44% <100.00%> (?)` | |
| [presto](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `52.71% <100.00%> (-1.10%)` | :arrow_down: |
| [python](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `83.18% <100.00%> (+19.68%)` | :arrow_up: |
| [sqlite](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `74.94% <100.00%> (?)` | |
| [unit](https://app.codecov.io/gh/apache/superset/pull/33357/flags?src=pr&el=flag&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache) | `61.30% <60.00%> (+3.67%)` | :arrow_up: |

Flags with carried forward coverage won't be shown. [Click here](https://docs.codecov.io/docs/carryforward-flags?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache#carryforward-flags-in-the-pull-request-comment) to find out more.

</details>

[:umbrella: View full report in Codecov by Sentry](https://app.codecov.io/gh/apache/superset/pull/33357?dropdown=coverage&src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).   
:loudspeaker: Have feedback on the report? [Share it here](https://about.codecov.io/codecov-pr-comment-feedback/?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=apache).

<details><summary> :rocket: New features to boost your workflow: </summary>

- :snowflake: [Test Analytics](https://docs.codecov.com/docs/test-analytics): Detect flaky tests, report on failures, and find test suite problems.
- :package: [JS Bundle Analysis](https://docs.codecov.com/docs/javascript-bundle-analysis): Save yourself from yourself by tracking and limiting bundle sizes in JS merges.
</details>",0,0,0,0,0,0,0
apache/superset,3038640516,2854629511,amaannawab923,206851456,2025-05-06T13:41:36+00:00,2025-05-06T13:41:36+00:00,"Hey @Antonio-RiveroMartnez  , Can you please review this pr whenever available",1,0,0,0,0,0,0
apache/superset,3038640516,2854649301,github-actions[bot],41898282,2025-05-06T13:47:26+00:00,2025-05-06T13:47:26+00:00,@Antonio-RiveroMartnez Processing your ephemeral environment request [here](https://github.com/apache/superset/actions/runs/14861335391). Action: **up**. More information on [how to use or configure ephemeral environments](https://superset.apache.org/docs/contributing/howtos/#github-ephemeral-environments),0,0,0,0,0,0,0
apache/superset,3038640516,2854678409,github-actions[bot],41898282,2025-05-06T13:56:05+00:00,2025-05-06T13:56:05+00:00,@Antonio-RiveroMartnez Ephemeral environment spinning up at http://54.190.200.46:8080. Credentials are 'admin'/'admin'. Please allow several minutes for bootstrapping and startup.,0,0,0,0,0,0,0
apache/superset,3038640516,2854797673,betodealmeida,1534870,2025-05-06T14:31:05+00:00,2025-05-06T14:31:36+00:00,"Taking a look now, but a few initial comments:

1. In general, any PR that changes the UI/UX significantly should go [through a discussion](https://github.com/apache/superset/issues/5602). For uncontroversial changes the process is usually quick, since you can request ""lazy consensus"" and people don't have to vote. I think we're OK in this one, just letting you know for the future.
2. Splitting the PR into 4 would've been better, even if it takes more time/work upfront. It makes reviews quicker and it's simpler to revert features if something goes wrong.
3. I'm a bit concerned about the performance of the `LIKE` search, and wondering if we should have optional ways of optimizing it, but let me look at the PR in details before we start worrying about this. (For example, will this do a full table scan on BigQuery?)",0,0,0,0,0,0,0
apache/superset,3038640516,2860316935,github-actions[bot],41898282,2025-05-07T20:49:40+00:00,2025-05-07T20:49:40+00:00,@geido Processing your ephemeral environment request [here](https://github.com/apache/superset/actions/runs/14892995603). Action: **up**. More information on [how to use or configure ephemeral environments](https://superset.apache.org/docs/contributing/howtos/#github-ephemeral-environments),0,0,0,0,0,0,0
